freq           unkown         trans
5.92000E+01    3.05085E+01    5.62790E-14
5.93000E+01    2.53025E+01    1.02632E-11
5.94000E+01    2.46055E+01    2.06054E-11
5.95000E+01    2.67005E+01    2.53588E-12
5.96000E+01    3.59165E+01    2.52157E-16
5.97000E+01    2.61975E+01    4.19350E-12
5.98000E+01    2.39745E+01    3.87267E-11
5.99000E+01    2.34175E+01    6.75942E-11
6.00000E+01    2.40855E+01    3.46575E-11
6.01000E+01    2.60845E+01    4.69504E-12
6.02000E+01    3.01355E+01    8.17164E-14
6.03000E+01    4.38355E+01    9.17216E-20
6.04000E+01    3.93295E+01    8.30614E-18
6.05000E+01    3.33125E+01    3.40836E-15
6.06000E+01    2.71736E+01    1.58007E-12
6.07000E+01    2.42306E+01    2.99778E-11
6.08000E+01    2.29156E+01    1.11659E-10
6.09000E+01    2.29206E+01    1.11101E-10
6.10000E+01    2.44406E+01    2.42986E-11
6.11000E+01    2.92346E+01    2.01171E-13
6.12000E+01    2.91937E+01    2.09581E-13
6.13000E+01    2.39498E+01    3.96936E-11
6.14000E+01    2.19608E+01    2.90090E-10
6.15000E+01    2.13977E+01    5.09439E-10
6.16000E+01    2.20387E+01    2.68354E-10
6.17000E+01    2.43318E+01    2.70925E-11
6.18000E+01    4.05519E+01    2.44638E-18
6.19000E+01    2.38318E+01    4.46651E-11
6.20000E+01    2.14612E+01    4.78111E-10
6.21000E+01    2.09208E+01    8.20718E-10
6.22000E+01    2.17118E+01    3.72140E-10
6.23000E+01    2.41527E+01    3.24047E-11
6.24000E+01    3.30477E+01    4.44185E-15
6.25000E+01    3.09167E+01    3.74152E-14
6.26000E+01    2.18127E+01    3.36407E-10
6.27000E+01    1.84597E+01    9.61727E-09
6.28000E+01    1.68217E+01    4.94792E-08
6.29000E+01    1.65497E+01    6.49446E-08
6.30000E+01    2.35928E+01    5.67260E-11
6.31000E+01    1.38259E+01    9.89616E-07
6.32000E+01    1.17078E+01    8.22965E-06
6.33000E+01    1.05707E+01    2.56557E-05
6.34000E+01    1.00897E+01    4.15031E-05
6.35000E+01    1.04337E+01    2.94227E-05
6.36000E+01    1.06877E+01    2.28229E-05
6.37000E+01    8.17765E+00    2.80860E-04
6.38000E+01    7.10866E+00    8.17991E-04
6.39000E+01    6.53327E+00    1.45425E-03
6.40000E+01    6.34767E+00    1.75082E-03
6.41000E+01    7.05378E+00    8.64135E-04
6.42000E+01    5.78869E+00    3.06199E-03
6.43000E+01    4.82150E+00    8.05470E-03
6.44000E+01    4.29231E+00    1.36733E-02
6.45000E+01    4.00332E+00    1.82549E-02
6.46000E+01    3.96343E+00    1.89978E-02
6.47000E+01    4.20665E+00    1.48962E-02
6.48000E+01    3.19527E+00    4.09555E-02
6.49000E+01    2.77920E+00    6.20880E-02
6.50000E+01    2.52306E+00    8.02136E-02
6.51000E+01    2.38531E+00    9.20605E-02
6.52000E+01    2.51631E+00    8.07570E-02
6.53000E+01    2.06669E+00    1.26604E-01
6.54000E+01    1.76598E+00    1.71019E-01
6.55000E+01    1.57839E+00    2.06307E-01
6.56000E+01    1.45606E+00    2.33154E-01
6.57000E+01    1.40125E+00    2.46289E-01
6.58000E+01    1.33266E+00    2.63774E-01
6.59000E+01    1.11680E+00    3.27326E-01
6.60000E+01    9.95931E-01    3.69379E-01
6.61000E+01    9.11048E-01    4.02103E-01
6.62000E+01    8.53921E-01    4.25742E-01
6.63000E+01    1.00537E+00    3.65910E-01
6.64000E+01    7.20551E-01    4.86484E-01
6.65000E+01    6.47207E-01    5.23506E-01
6.66000E+01    5.93640E-01    5.52313E-01
6.67000E+01    5.53620E-01    5.74865E-01
6.68000E+01    5.31081E-01    5.87969E-01
6.69000E+01    4.84987E-01    6.15705E-01
6.70000E+01    4.41837E-01    6.42855E-01
6.71000E+01    4.09786E-01    6.63792E-01
6.72000E+01    3.84674E-01    6.80673E-01
6.73000E+01    3.66056E-01    6.93464E-01
6.74000E+01    3.48799E-01    7.05535E-01
6.75000E+01    3.20910E-01    7.25489E-01
6.76000E+01    3.01468E-01    7.39732E-01
6.77000E+01    2.85453E-01    7.51673E-01
6.78000E+01    2.71960E-01    7.61884E-01
6.79000E+01    2.75746E-01    7.59006E-01
6.80000E+01    2.46778E-01    7.81314E-01
6.81000E+01    2.35082E-01    7.90506E-01
6.82000E+01    2.24927E-01    7.98575E-01
6.83000E+01    2.15985E-01    8.05748E-01
6.84000E+01    2.08463E-01    8.11831E-01
6.85000E+01    1.99992E-01    8.18737E-01
6.86000E+01    1.92348E-01    8.25020E-01
6.87000E+01    1.85496E-01    8.30693E-01
6.88000E+01    1.79253E-01    8.35894E-01
6.89000E+01    1.73514E-01    8.40705E-01
6.90000E+01    1.68058E-01    8.45305E-01
6.91000E+01    1.62732E-01    8.49819E-01
6.92000E+01    1.57817E-01    8.54006E-01
6.93000E+01    1.53224E-01    8.57938E-01
6.94000E+01    1.48921E-01    8.61637E-01
6.95000E+01    1.44864E-01    8.65140E-01
6.96000E+01    1.41029E-01    8.68464E-01
6.97000E+01    1.37385E-01    8.71635E-01
6.98000E+01    1.33921E-01    8.74659E-01
6.99000E+01    1.30607E-01    8.77562E-01
7.00000E+01    1.27454E-01    8.80334E-01
7.01000E+01    1.24431E-01    8.82999E-01
7.02000E+01    1.21529E-01    8.85565E-01
7.03000E+01    1.18745E-01    8.88034E-01
7.04000E+01    1.16072E-01    8.90411E-01
7.05000E+01    1.13501E-01    8.92703E-01
7.06000E+01    1.11026E-01    8.94916E-01
7.07000E+01    1.08633E-01    8.97059E-01
7.08000E+01    1.06340E-01    8.99119E-01
7.09000E+01    1.04120E-01    9.01117E-01
7.10000E+01    1.01980E-01    9.03047E-01
7.11000E+01    9.99131E-02    9.04916E-01
7.12000E+01    9.79167E-02    9.06724E-01
7.13000E+01    9.59890E-02    9.08474E-01
7.14000E+01    9.41360E-02    9.10159E-01
7.15000E+01    9.23271E-02    9.11807E-01
7.16000E+01    9.05634E-02    9.13416E-01
7.17000E+01    8.88614E-02    9.14972E-01
7.18000E+01    8.72154E-02    9.16480E-01
7.19000E+01    8.55974E-02    9.17964E-01
7.20000E+01    8.40515E-02    9.19384E-01
7.21000E+01    8.25524E-02    9.20763E-01
7.22000E+01    8.10977E-02    9.22104E-01
7.23000E+01    7.96869E-02    9.23405E-01
7.24000E+01    7.83202E-02    9.24668E-01
7.25000E+01    7.70018E-02    9.25888E-01
7.26000E+01    7.56947E-02    9.27099E-01
7.27000E+01    7.44362E-02    9.28267E-01
7.28000E+01    7.32009E-02    9.29414E-01
7.29000E+01    7.20068E-02    9.30525E-01
7.30000E+01    7.08459E-02    9.31605E-01
7.31000E+01    6.97165E-02    9.32658E-01
7.32000E+01    6.86174E-02    9.33684E-01
7.33000E+01    6.75475E-02    9.34683E-01
7.34000E+01    6.65049E-02    9.35658E-01
7.35000E+01    6.54898E-02    9.36609E-01
7.36000E+01    6.45031E-02    9.37533E-01
7.37000E+01    6.35355E-02    9.38441E-01
7.38000E+01    6.25979E-02    9.39321E-01
7.39000E+01    6.17055E-02    9.40160E-01
7.40000E+01    6.07884E-02    9.41022E-01
7.41000E+01    5.99088E-02    9.41850E-01
7.42000E+01    5.90548E-02    9.42655E-01
7.43000E+01    5.82231E-02    9.43439E-01
7.44000E+01    5.74099E-02    9.44207E-01
7.45000E+01    5.66181E-02    9.44955E-01
7.46000E+01    5.58438E-02    9.45687E-01
7.47000E+01    5.50888E-02    9.46401E-01
7.48000E+01    5.43507E-02    9.47100E-01
7.49000E+01    5.36284E-02    9.47784E-01
7.50000E+01    5.29253E-02    9.48451E-01
7.51000E+01    5.22466E-02    9.49095E-01
7.52000E+01    5.15658E-02    9.49741E-01
7.53000E+01    5.09099E-02    9.50364E-01
7.54000E+01    5.02679E-02    9.50975E-01
7.55000E+01    4.96430E-02    9.51569E-01
7.56000E+01    4.90393E-02    9.52144E-01
7.57000E+01    4.84505E-02    9.52704E-01
7.58000E+01    4.78998E-02    9.53229E-01
7.59000E+01    4.73435E-02    9.53760E-01
7.60000E+01    4.67904E-02    9.54287E-01
7.61000E+01    4.63004E-02    9.54755E-01
7.62000E+01    4.58960E-02    9.55141E-01
7.63000E+01    4.57502E-02    9.55281E-01
7.64000E+01    4.73801E-02    9.53725E-01
7.65000E+01    4.69611E-02    9.54125E-01
7.66000E+01    4.51534E-02    9.55851E-01
7.67000E+01    4.36037E-02    9.57333E-01
7.68000E+01    4.28343E-02    9.58070E-01
7.69000E+01    4.22431E-02    9.58637E-01
7.70000E+01    4.17222E-02    9.59136E-01
7.71000E+01    4.12407E-02    9.59598E-01
7.72000E+01    4.07893E-02    9.60031E-01
7.73000E+01    4.03708E-02    9.60433E-01
7.74000E+01    4.00081E-02    9.60782E-01
7.75000E+01    3.98244E-02    9.60958E-01
7.76000E+01    4.17979E-02    9.59064E-01
7.77000E+01    3.90220E-02    9.61730E-01
7.78000E+01    3.83567E-02    9.62370E-01
7.79000E+01    3.78827E-02    9.62826E-01
7.80000E+01    3.74649E-02    9.63228E-01
7.81000E+01    3.70663E-02    9.63612E-01
7.82000E+01    3.66863E-02    9.63978E-01
7.83000E+01    3.63251E-02    9.64327E-01
7.84000E+01    3.59585E-02    9.64680E-01
7.85000E+01    3.56164E-02    9.65010E-01
7.86000E+01    3.52636E-02    9.65351E-01
7.87000E+01    3.49297E-02    9.65673E-01
7.88000E+01    3.46048E-02    9.65987E-01
7.89000E+01    3.43112E-02    9.66271E-01
7.90000E+01    3.42485E-02    9.66331E-01
7.91000E+01    3.36710E-02    9.66890E-01
7.92000E+01    3.33390E-02    9.67211E-01
7.93000E+01    3.30302E-02    9.67509E-01
7.94000E+01    3.27310E-02    9.67799E-01
7.95000E+01    3.24389E-02    9.68082E-01
7.96000E+01    3.21528E-02    9.68359E-01
7.97000E+01    3.18725E-02    9.68630E-01
7.98000E+01    3.15973E-02    9.68897E-01
7.99000E+01    3.13277E-02    9.69158E-01
8.00000E+01    3.10623E-02    9.69415E-01
8.01000E+01    3.08033E-02    9.69666E-01
8.02000E+01    3.05625E-02    9.69900E-01
8.03000E+01    3.02937E-02    9.70161E-01
8.04000E+01    3.00443E-02    9.70403E-01
8.05000E+01    2.97996E-02    9.70640E-01
8.06000E+01    2.95593E-02    9.70873E-01
8.07000E+01    2.93244E-02    9.71101E-01
8.08000E+01    2.91208E-02    9.71299E-01
8.09000E+01    2.88744E-02    9.71538E-01
8.10000E+01    2.86248E-02    9.71781E-01
8.11000E+01    2.83984E-02    9.72001E-01
8.12000E+01    2.81811E-02    9.72212E-01
8.13000E+01    2.80108E-02    9.72378E-01
8.14000E+01    2.77438E-02    9.72638E-01
8.15000E+01    2.75188E-02    9.72856E-01
8.16000E+01    2.73071E-02    9.73062E-01
8.17000E+01    2.71048E-02    9.73259E-01
8.18000E+01    2.68993E-02    9.73459E-01
8.19000E+01    2.66992E-02    9.73654E-01
8.20000E+01    2.65008E-02    9.73847E-01
8.21000E+01    2.63072E-02    9.74036E-01
8.22000E+01    2.61171E-02    9.74221E-01
8.23000E+01    2.59294E-02    9.74404E-01
8.24000E+01    2.57458E-02    9.74583E-01
8.25000E+01    2.55656E-02    9.74758E-01
8.26000E+01    2.53879E-02    9.74932E-01
8.27000E+01    2.52137E-02    9.75102E-01
8.28000E+01    2.50406E-02    9.75270E-01
8.29000E+01    2.48718E-02    9.75435E-01
8.30000E+01    2.47054E-02    9.75597E-01
8.31000E+01    2.45415E-02    9.75757E-01
8.32000E+01    2.43836E-02    9.75911E-01
8.33000E+01    2.42216E-02    9.76069E-01
8.34000E+01    2.40651E-02    9.76222E-01
8.35000E+01    2.39115E-02    9.76372E-01
8.36000E+01    2.37616E-02    9.76518E-01
8.37000E+01    2.36138E-02    9.76663E-01
8.38000E+01    2.34684E-02    9.76805E-01
8.39000E+01    2.33235E-02    9.76946E-01
8.40000E+01    2.31781E-02    9.77088E-01
8.41000E+01    2.30380E-02    9.77225E-01
8.42000E+01    2.29026E-02    9.77358E-01
8.43000E+01    2.27644E-02    9.77493E-01
8.44000E+01    2.26306E-02    9.77624E-01
8.45000E+01    2.24991E-02    9.77752E-01
8.46000E+01    2.23698E-02    9.77879E-01
8.47000E+01    2.22427E-02    9.78003E-01
8.48000E+01    2.21175E-02    9.78125E-01
8.49000E+01    2.19939E-02    9.78246E-01
8.50000E+01    2.18727E-02    9.78365E-01
8.51000E+01    2.17548E-02    9.78480E-01
8.52000E+01    2.16361E-02    9.78596E-01
8.53000E+01    2.15181E-02    9.78712E-01
8.54000E+01    2.14044E-02    9.78823E-01
8.55000E+01    2.12919E-02    9.78933E-01
8.56000E+01    2.11805E-02    9.79042E-01
8.57000E+01    2.10711E-02    9.79149E-01
8.58000E+01    2.09639E-02    9.79254E-01
8.59000E+01    2.08580E-02    9.79358E-01
8.60000E+01    2.07542E-02    9.79460E-01
8.61000E+01    2.06525E-02    9.79559E-01
8.62000E+01    2.05518E-02    9.79658E-01
8.63000E+01    2.04523E-02    9.79755E-01
8.64000E+01    2.03549E-02    9.79851E-01
8.65000E+01    2.02597E-02    9.79944E-01
8.66000E+01    2.01667E-02    9.80035E-01
8.67000E+01    2.00896E-02    9.80111E-01
8.68000E+01    1.99834E-02    9.80215E-01
8.69000E+01    1.98910E-02    9.80306E-01
8.70000E+01    1.98009E-02    9.80394E-01
8.71000E+01    1.97129E-02    9.80480E-01
8.72000E+01    1.96274E-02    9.80564E-01
8.73000E+01    1.95431E-02    9.80647E-01
8.74000E+01    1.94600E-02    9.80728E-01
8.75000E+01    1.93785E-02    9.80808E-01
8.76000E+01    1.92982E-02    9.80887E-01
8.77000E+01    1.92208E-02    9.80963E-01
8.78000E+01    1.91406E-02    9.81041E-01
8.79000E+01    1.90644E-02    9.81116E-01
8.80000E+01    1.89889E-02    9.81190E-01
8.81000E+01    1.89144E-02    9.81263E-01
8.82000E+01    1.88415E-02    9.81335E-01
8.83000E+01    1.87690E-02    9.81406E-01
8.84000E+01    1.86992E-02    9.81475E-01
8.85000E+01    1.86339E-02    9.81539E-01
8.86000E+01    1.85659E-02    9.81605E-01
8.87000E+01    1.84945E-02    9.81675E-01
8.88000E+01    1.84261E-02    9.81743E-01
8.89000E+01    1.83608E-02    9.81807E-01
8.90000E+01    1.82969E-02    9.81869E-01
8.91000E+01    1.82332E-02    9.81932E-01
8.92000E+01    1.81719E-02    9.81992E-01
8.93000E+01    1.81113E-02    9.82052E-01
8.94000E+01    1.80523E-02    9.82110E-01
8.95000E+01    1.79938E-02    9.82167E-01
8.96000E+01    1.79363E-02    9.82224E-01
8.97000E+01    1.78800E-02    9.82279E-01
8.98000E+01    1.78256E-02    9.82332E-01
8.99000E+01    1.77720E-02    9.82385E-01
9.00000E+01    1.77197E-02    9.82436E-01
9.01000E+01    1.76695E-02    9.82486E-01
9.02000E+01    1.76212E-02    9.82533E-01
9.03000E+01    1.75905E-02    9.82563E-01
9.04000E+01    1.75267E-02    9.82626E-01
9.05000E+01    1.74741E-02    9.82678E-01
9.06000E+01    1.74279E-02    9.82723E-01
9.07000E+01    1.73890E-02    9.82761E-01
9.08000E+01    1.73774E-02    9.82773E-01
9.09000E+01    1.73068E-02    9.82842E-01
9.10000E+01    1.72587E-02    9.82889E-01
9.11000E+01    1.72125E-02    9.82935E-01
9.12000E+01    1.71724E-02    9.82974E-01
9.13000E+01    1.71314E-02    9.83014E-01
9.14000E+01    1.70910E-02    9.83054E-01
9.15000E+01    1.70532E-02    9.83091E-01
9.16000E+01    1.70167E-02    9.83127E-01
9.17000E+01    1.69815E-02    9.83162E-01
9.18000E+01    1.69475E-02    9.83195E-01
9.19000E+01    1.69149E-02    9.83227E-01
9.20000E+01    1.68835E-02    9.83258E-01
9.21000E+01    1.68540E-02    9.83287E-01
9.22000E+01    1.68254E-02    9.83315E-01
9.23000E+01    1.67986E-02    9.83342E-01
9.24000E+01    1.67717E-02    9.83368E-01
9.25000E+01    1.67442E-02    9.83395E-01
9.26000E+01    1.67206E-02    9.83418E-01
9.27000E+01    1.66990E-02    9.83440E-01
9.28000E+01    1.66799E-02    9.83458E-01
9.29000E+01    1.66639E-02    9.83474E-01
9.30000E+01    1.66515E-02    9.83486E-01
9.31000E+01    1.66446E-02    9.83493E-01
9.32000E+01    1.66457E-02    9.83492E-01
9.33000E+01    1.66637E-02    9.83474E-01
9.34000E+01    1.66877E-02    9.83451E-01
9.35000E+01    1.67443E-02    9.83395E-01
9.36000E+01    1.68802E-02    9.83261E-01
9.37000E+01    1.72320E-02    9.82916E-01
9.38000E+01    1.86607E-02    9.81512E-01
9.39000E+01    1.95770E-02    9.80613E-01
9.40000E+01    1.89776E-02    9.81201E-01
9.41000E+01    1.72501E-02    9.82898E-01
9.42000E+01    1.68229E-02    9.83318E-01
9.43000E+01    1.66432E-02    9.83495E-01
9.44000E+01    1.65511E-02    9.83585E-01
9.45000E+01    1.65088E-02    9.83627E-01
9.46000E+01    1.64508E-02    9.83684E-01
9.47000E+01    1.64261E-02    9.83708E-01
9.48000E+01    1.64049E-02    9.83729E-01
9.49000E+01    1.63850E-02    9.83748E-01
9.50000E+01    1.63755E-02    9.83758E-01
9.51000E+01    1.63723E-02    9.83761E-01
9.52000E+01    1.63751E-02    9.83758E-01
9.53000E+01    1.63852E-02    9.83748E-01
9.54000E+01    1.64068E-02    9.83727E-01
9.55000E+01    1.64447E-02    9.83690E-01
9.56000E+01    1.65215E-02    9.83614E-01
9.57000E+01    1.67081E-02    9.83431E-01
9.58000E+01    1.81189E-02    9.82044E-01
9.59000E+01    1.69193E-02    9.83223E-01
9.60000E+01    1.71165E-02    9.83029E-01
9.61000E+01    1.79161E-02    9.82243E-01
9.62000E+01    2.24831E-02    9.77768E-01
9.63000E+01    1.93122E-02    9.80873E-01
9.64000E+01    1.74010E-02    9.82750E-01
9.65000E+01    1.68762E-02    9.83265E-01
9.66000E+01    1.66599E-02    9.83478E-01
9.67000E+01    1.65541E-02    9.83582E-01
9.68000E+01    1.64986E-02    9.83637E-01
9.69000E+01    1.64736E-02    9.83661E-01
9.70000E+01    1.64406E-02    9.83694E-01
9.71000E+01    1.64292E-02    9.83705E-01
9.72000E+01    1.64259E-02    9.83708E-01
9.73000E+01    1.64287E-02    9.83705E-01
9.74000E+01    1.64394E-02    9.83695E-01
9.75000E+01    1.64509E-02    9.83684E-01
9.76000E+01    1.64583E-02    9.83676E-01
9.77000E+01    1.64744E-02    9.83661E-01
9.78000E+01    1.64984E-02    9.83637E-01
9.79000E+01    1.65816E-02    9.83555E-01
9.80000E+01    1.65519E-02    9.83584E-01
9.81000E+01    1.65474E-02    9.83589E-01
9.82000E+01    1.65634E-02    9.83573E-01
9.83000E+01    1.65883E-02    9.83549E-01
9.84000E+01    1.66108E-02    9.83526E-01
9.85000E+01    1.66356E-02    9.83502E-01
9.86000E+01    1.66687E-02    9.83469E-01
9.87000E+01    1.66980E-02    9.83441E-01
9.88000E+01    1.67274E-02    9.83412E-01
9.89000E+01    1.67636E-02    9.83376E-01
9.90000E+01    1.68052E-02    9.83335E-01
9.91000E+01    1.68679E-02    9.83274E-01
9.92000E+01    1.70464E-02    9.83098E-01
9.93000E+01    1.70637E-02    9.83081E-01
9.94000E+01    1.69786E-02    9.83165E-01
9.95000E+01    1.69940E-02    9.83150E-01
9.96000E+01    1.70292E-02    9.83115E-01
9.97000E+01    1.70825E-02    9.83063E-01
9.98000E+01    1.71274E-02    9.83018E-01
9.99000E+01    1.71659E-02    9.82981E-01
1.00000E+02    1.72127E-02    9.82935E-01
1.00100E+02    1.72674E-02    9.82881E-01
1.00200E+02    1.73358E-02    9.82814E-01
1.00300E+02    1.73961E-02    9.82754E-01
1.00400E+02    1.74793E-02    9.82673E-01
1.00500E+02    1.76026E-02    9.82551E-01
1.00600E+02    1.79450E-02    9.82215E-01
1.00700E+02    1.83565E-02    9.81811E-01
1.00800E+02    1.78619E-02    9.82297E-01
1.00900E+02    1.79826E-02    9.82178E-01
1.01000E+02    1.79582E-02    9.82202E-01
1.01100E+02    1.80671E-02    9.82095E-01
1.01200E+02    1.82308E-02    9.81934E-01
1.01300E+02    1.84370E-02    9.81732E-01
1.01400E+02    1.87744E-02    9.81401E-01
1.01500E+02    1.94051E-02    9.80782E-01
1.01600E+02    2.09633E-02    9.79255E-01
1.01700E+02    2.82178E-02    9.72177E-01
1.01800E+02    2.54560E-02    9.74865E-01
1.01900E+02    2.10344E-02    9.79185E-01
1.02000E+02    1.96962E-02    9.80496E-01
1.02100E+02    1.92526E-02    9.80932E-01
1.02200E+02    1.90890E-02    9.81092E-01
1.02300E+02    1.90153E-02    9.81164E-01
1.02400E+02    1.90070E-02    9.81173E-01
1.02500E+02    1.90348E-02    9.81145E-01
1.02600E+02    1.90834E-02    9.81098E-01
1.02700E+02    1.91470E-02    9.81035E-01
1.02800E+02    1.92203E-02    9.80963E-01
1.02900E+02    1.93050E-02    9.80880E-01
1.03000E+02    1.94013E-02    9.80786E-01
1.03100E+02    1.95235E-02    9.80666E-01
1.03200E+02    1.96380E-02    9.80554E-01
1.03300E+02    1.97435E-02    9.80450E-01
1.03400E+02    1.99089E-02    9.80288E-01
1.03500E+02    2.01219E-02    9.80079E-01
1.03600E+02    2.03481E-02    9.79858E-01
1.03700E+02    2.06469E-02    9.79565E-01
1.03800E+02    2.16880E-02    9.78545E-01
1.03900E+02    2.42885E-02    9.76004E-01
1.04000E+02    2.13394E-02    9.78887E-01
1.04100E+02    2.09625E-02    9.79256E-01
1.04200E+02    2.09173E-02    9.79300E-01
1.04300E+02    2.09790E-02    9.79240E-01
1.04400E+02    2.10740E-02    9.79146E-01
1.04500E+02    2.11735E-02    9.79049E-01
1.04600E+02    2.12940E-02    9.78931E-01
1.04700E+02    2.14254E-02    9.78802E-01
1.04800E+02    2.15667E-02    9.78664E-01
1.04900E+02    2.17144E-02    9.78520E-01
1.05000E+02    2.18687E-02    9.78369E-01
1.05100E+02    2.20301E-02    9.78211E-01
1.05200E+02    2.22129E-02    9.78032E-01
1.05300E+02    2.23675E-02    9.77881E-01
1.05400E+02    2.25363E-02    9.77716E-01
1.05500E+02    2.27138E-02    9.77542E-01
1.05600E+02    2.28976E-02    9.77363E-01
1.05700E+02    2.30862E-02    9.77178E-01
1.05800E+02    2.32814E-02    9.76987E-01
1.05900E+02    2.34801E-02    9.76793E-01
1.06000E+02    2.36845E-02    9.76594E-01
1.06100E+02    2.38956E-02    9.76388E-01
1.06200E+02    2.41133E-02    9.76175E-01
1.06300E+02    2.43357E-02    9.75958E-01
1.06400E+02    2.45664E-02    9.75733E-01
1.06500E+02    2.48041E-02    9.75501E-01
1.06600E+02    2.50474E-02    9.75264E-01
1.06700E+02    2.52993E-02    9.75018E-01
1.06800E+02    2.55585E-02    9.74765E-01
1.06900E+02    2.58252E-02    9.74505E-01
1.07000E+02    2.61002E-02    9.74237E-01
1.07100E+02    2.63825E-02    9.73963E-01
1.07200E+02    2.66813E-02    9.73672E-01
1.07300E+02    2.69768E-02    9.73384E-01
1.07400E+02    2.72918E-02    9.73077E-01
1.07500E+02    2.76001E-02    9.72777E-01
1.07600E+02    2.79250E-02    9.72461E-01
1.07700E+02    2.82608E-02    9.72135E-01
1.07800E+02    2.86090E-02    9.71796E-01
1.07900E+02    2.89758E-02    9.71440E-01
1.08000E+02    2.93736E-02    9.71054E-01
1.08100E+02    2.97154E-02    9.70722E-01
